Test,Grp_Num,Grp_Num.1,Animal,Mouse_Number,Researcher,Trial,Time_Second,Pull.ups,Righting_Attempts,Limb_Score,Flip_Direction,Score,Epics,Score_Epic,Sex,Behavioral_Blinder,Pup_ID,Slide_Number,X,Surg_Grp,Time,Grp_Num.1.1,GestationalAge,Grp_Age,Grp.Sex,Grp_Sex_Age,Cage,Wgt,Lngth_cm
IN-4,5,15,BH1857,BH1857ML,ML,T3,2.8,NA,NA,NA,L,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-3,5,15,BH1857,BH1857ML,ML,T4,2.3,NA,NA,NA,L,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-3,5,15,BH1857,BH1857ML,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
AM,5,15,BH1857,BH1857ML,ML,T1,NA,NA,NA,NA,NA,1.92,0.38,0,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-4,5,15,BH1857,BH1857ML,ML,T4,2.9,NA,NA,NA,L,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
HLH,5,15,BH1857,BH1857ML,ML,T2,10.32,NA,1,3,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-4,5,15,BH1857,BH1857ML,ML,T1,11.9,NA,NA,NA,L,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-4,5,15,BH1857,BH1857ML,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-3,5,15,BH1857,BH1857ML,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
FLH,5,15,BH1857,BH1857ML,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
NG,5,15,BH1857,NA,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-3,5,15,BH1857,BH1857ML,ML,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-3,5,15,BH1857,BH1857ML,ML,T1,11.7,NA,NA,NA,L,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
FLH,5,15,BH1857,BH1857ML,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
NG,5,15,BH1857,NA,ML,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-3,5,15,BH1857,BH1857ML,ML,T2,1.4,NA,NA,NA,L,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
NG,5,15,BH1857,BH1857ML,ML,T1,17.3,NA,NA,NA,L,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-4,5,15,BH1857,BH1857ML,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
NG,5,15,BH1857,NA,ML,T9,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-4,5,15,BH1857,BH1857ML,ML,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-3,5,15,BH1857,BH1857ML,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-3,5,15,BH1857,BH1857ML,ML,T3,2.2,NA,NA,NA,L,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
HLH,5,15,BH1857,BH1857ML,ML,T3,7.3,NA,2,3,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
FLH,5,15,BH1857,BH1857ML,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
NG,5,15,BH1857,NA,ML,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
FLH,5,15,BH1857,BH1857ML,ML,T3,3.22,0,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-4,5,15,BH1857,BH1857ML,ML,T2,2.2,NA,NA,NA,L,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
HLH,5,15,BH1857,BH1857ML,ML,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
FLH,5,15,BH1857,BH1857ML,ML,T2,FAILED,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
NG,5,15,BH1857,NA,ML,T2,10.8,NA,NA,NA,R,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
HLH,5,15,BH1857,BH1857ML,ML,T1,9.97,NA,1,3,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
FLH,5,15,BH1857,BH1857ML,ML,T1,FAILED,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
NG,5,15,BH1857,NA,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1857,MH863,1862,862,N,NA,15,8,N - 8,N - F,N(F) - 8,2981,4.2874,7.2
IN-4,4,11,BH1861,BH1861ML,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
NG,4,11,BH1861,NA,ML,T3,8.4,NA,NA,NA,L,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-3,4,11,BH1861,BH1861ML,ML,T2,1.9,NA,NA,NA,R,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
HLH,4,11,BH1861,BH1861ML,ML,T2,10.75,NA,1,3,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-4,4,11,BH1861,BH1861ML,ML,T1,2.1,NA,NA,NA,L,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
FLH,4,11,BH1861,BH1861ML,ML,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
FLH,4,11,BH1861,BH1861ML,ML,T3,6.89,1,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-3,4,11,BH1861,BH1861ML,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
NG,4,11,BH1861,NA,ML,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-3,4,11,BH1861,BH1861ML,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
NG,4,11,BH1861,NA,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
FLH,4,11,BH1861,BH1861ML,ML,T1,2.02,0,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
HLH,4,11,BH1861,BH1861ML,ML,T1,4.08,NA,0,3,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
FLH,4,11,BH1861,BH1861ML,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-4,4,11,BH1861,BH1861ML,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
HLH,4,11,BH1861,BH1861ML,ML,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
FLH,4,11,BH1861,BH1861ML,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
NG,4,11,BH1861,NA,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
HLH,4,11,BH1861,BH1861ML,ML,T3,11.52,NA,1,3,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-3,4,11,BH1861,BH1861ML,ML,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-4,4,11,BH1861,BH1861ML,ML,T2,2.7,NA,NA,NA,R,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
FLH,4,11,BH1861,BH1861ML,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
AM,4,11,BH1861,BH1861ML,ML,T1,NA,NA,NA,NA,NA,1.82,0.36,0,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-3,4,11,BH1861,BH1861ML,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-4,4,11,BH1861,BH1861ML,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-3,4,11,BH1861,BH1861ML,ML,T3,0.9,NA,NA,NA,L,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
NG,4,11,BH1861,BH1861ML,ML,T1,8.2,NA,NA,NA,L,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-3,4,11,BH1861,BH1861ML,ML,T1,1.2,NA,NA,NA,L,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
NG,4,11,BH1861,NA,ML,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-3,4,11,BH1861,BH1861ML,ML,T4,1.9,NA,NA,NA,R,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
FLH,4,11,BH1861,BH1861ML,ML,T2,9.85,0,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
NG,4,11,BH1861,NA,ML,T2,12.3,NA,NA,NA,R,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-4,4,11,BH1861,BH1861ML,ML,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-4,4,11,BH1861,BH1861ML,ML,T3,2,NA,NA,NA,L,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
NG,4,11,BH1861,NA,ML,T9,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
NG,4,11,BH1861,NA,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-4,4,11,BH1861,BH1861ML,ML,T4,3.8,NA,NA,NA,R,NA,NA,NA,M,1861,MH748,1748,748,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,1712,NA,NA
IN-4,2,4,BH1862,BH1862JG,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
FLH,2,4,BH1862,BH1862JG,JG,T1,0.92,0,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-3,2,4,BH1862,BH1862JG,JG,T5,0.9,NA,NA,NA,R,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
FLH,2,4,BH1862,BH1862JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
FLH,2,4,BH1862,BH1862JG,JG,T2,FAILED,0,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
FLH,2,4,BH1862,BH1862JG,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
NG,2,4,BH1862,NA,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-4,2,4,BH1862,BH1862JG,JG,T4,0.8,NA,NA,NA,L,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
NG,2,4,BH1862,NA,JG,T9,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
AM,2,4,BH1862,BH1862JG,JG,T1,NA,NA,NA,NA,NA,2.75,0.55,0,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-3,2,4,BH1862,BH1862JG,JG,T2,1.2,NA,NA,NA,R,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-3,2,4,BH1862,BH1862JG,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
NG,2,4,BH1862,NA,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-3,2,4,BH1862,BH1862JG,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-4,2,4,BH1862,BH1862JG,JG,T1,1.3,NA,NA,NA,R,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-4,2,4,BH1862,BH1862JG,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
NG,2,4,BH1862,NA,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-4,2,4,BH1862,BH1862JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-4,2,4,BH1862,BH1862JG,JG,T5,1.1,NA,NA,NA,R,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
NG,2,4,BH1862,NA,JG,T2,4.8,NA,NA,NA,R,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
NG,2,4,BH1862,BH1862JG,JG,T1,10.2,NA,NA,NA,R,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
NG,2,4,BH1862,NA,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-3,2,4,BH1862,BH1862JG,JG,T1,1.3,NA,NA,NA,R,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
HLH,2,4,BH1862,BH1862JG,JG,T3,5.01,NA,1,3,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
NG,2,4,BH1862,NA,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
HLH,2,4,BH1862,BH1862JG,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-3,2,4,BH1862,BH1862JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
NG,2,4,BH1862,NA,JG,T3,8.3,NA,NA,NA,R,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
HLH,2,4,BH1862,BH1862JG,JG,T2,4.95,NA,1,2,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-3,2,4,BH1862,BH1862JG,JG,T4,0.7,NA,NA,NA,L,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
FLH,2,4,BH1862,BH1862JG,JG,T3,3.2,0,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
FLH,2,4,BH1862,BH1862JG,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
HLH,2,4,BH1862,BH1862JG,JG,T1,9.61,NA,3,3,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-4,2,4,BH1862,BH1862JG,JG,T3,2.1,NA,NA,NA,R,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-4,2,4,BH1862,BH1862JG,JG,T2,1.3,NA,NA,NA,R,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
IN-3,2,4,BH1862,BH1862JG,JG,T3,2.1,NA,NA,NA,R,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
FLH,2,4,BH1862,BH1862JG,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1862,MH819,1819,819,S/H,24,4,10,S/H - 10,S/H - F,S/H(F) - 10,2741,3.1846,6.2
FLH,4,11,BH1870,BH1870JG,JG,T3,1.62,1,NA,NA,NA,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
HLH,4,11,BH1870,BH1870JG,JG,T3,18.5,NA,2,2,NA,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
NG,4,11,BH1870,NA,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
IN-4,4,11,BH1870,BH1870JG,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
AM,4,11,BH1870,BH1870ML,ML,T1,NA,NA,NA,NA,NA,5.43,1.09,0,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
IN-4,4,11,BH1870,BH1870JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
IN-4,4,11,BH1870,BH1870JG,JG,T1,3.9,NA,NA,NA,L,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
IN-4,4,11,BH1870,BH1870JG,JG,T3,2.1,NA,NA,NA,R,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
NG,4,11,BH1870,NA,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
FLH,4,11,BH1870,BH1870JG,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
NG,4,11,BH1870,NA,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
NG,4,11,BH1870,NA,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
FLH,4,11,BH1870,BH1870JG,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
IN-3,4,11,BH1870,BH1870JG,JG,T1,3.7,NA,NA,NA,L,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
IN-3,4,11,BH1870,BH1870JG,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
IN-3,4,11,BH1870,BH1870JG,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
NG,4,11,BH1870,BH1870JG,JG,T1,FAILED,NA,NA,NA,R,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
NG,4,11,BH1870,NA,JG,T2,8,NA,NA,NA,R,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
IN-4,4,11,BH1870,BH1870JG,JG,T2,2,NA,NA,NA,R,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
HLH,4,11,BH1870,BH1870JG,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,1870,MH870,1870,870,RV 7,48,11,9,RV 7 - 9,RV 7 - M,RV 7(M) - 9,3046,5.0321,7.2
